id,fromLib,toLib,repoName,fileName,startCommit,endCommit,startCommitChanges,endCommitChanges,startCommitMessage,endCommitMessage,startCommitTime,endCommitTime,Category,repoOwner,repoSplitName,prev_commit,old_file,new_file,old_class,new_class,old_method_sig,new_method_sig,old_method_code,new_method_code
2418,commons-lang:commons-lang,org.apache.commons:commons-lang3,estatio_estatio,pom.xml,df5ad79e3f5d9b8b63411ea91e44f72d2e86b0e0,df5ad79e3f5d9b8b63411ea91e44f72d2e86b0e0,"+org.apache.commons:commons-lang3
-commons-lang:commons-lang","+org.apache.commons:commons-lang3
-commons-lang:commons-lang","EST-284, EST280: Add derived attribute to determine if indexation can be applied

* upgraded from common-lang to common-lang3
* added derived number to display to first non-null invoice number, collection number or invoice id
","EST-284, EST280: Add derived attribute to determine if indexation can be applied

* upgraded from common-lang to common-lang3
* added derived number to display to first non-null invoice number, collection number or invoice id
",2013-11-20,2013-11-20,13,estatio,estatio,bd7f89e9052a97ca5ade2c83536cf6930c4ec660,dom/src/main/java/org/estatio/dom/lease/LeaseTermForIndexableRent.java,dom/src/main/java/org/estatio/dom/lease/LeaseTermForIndexableRent.java,LeaseTermForIndexableRent,LeaseTermForIndexableRent,"('getIndexedValue', [])","('getIndexedValue', [])","@javax.jdo.annotations.Column(scale = 2, allowsNull = ""true"")
@Optional
public BigDecimal getIndexedValue() {
    return indexedValue;
}","@javax.jdo.annotations.Column(scale = 2, allowsNull = ""true"")
@Optional
@Override
public BigDecimal getIndexedValue() {
    return indexedValue;
}"
2418,commons-lang:commons-lang,org.apache.commons:commons-lang3,estatio_estatio,pom.xml,df5ad79e3f5d9b8b63411ea91e44f72d2e86b0e0,df5ad79e3f5d9b8b63411ea91e44f72d2e86b0e0,"+org.apache.commons:commons-lang3
-commons-lang:commons-lang","+org.apache.commons:commons-lang3
-commons-lang:commons-lang","EST-284, EST280: Add derived attribute to determine if indexation can be applied

* upgraded from common-lang to common-lang3
* added derived number to display to first non-null invoice number, collection number or invoice id
","EST-284, EST280: Add derived attribute to determine if indexation can be applied

* upgraded from common-lang to common-lang3
* added derived number to display to first non-null invoice number, collection number or invoice id
",2013-11-20,2013-11-20,13,estatio,estatio,bd7f89e9052a97ca5ade2c83536cf6930c4ec660,dom/src/main/java/org/estatio/dom/lease/LeaseTermForIndexableRent.java,dom/src/main/java/org/estatio/dom/lease/LeaseTermForIndexableRent.java,LeaseTermForIndexableRent,LeaseTermForIndexableRent,"('initialize', [])","('initialize', [])","@Override
@Programmatic
public void initialize() {
    super.initialize();
    final LeaseTermForIndexableRent previousTerm = (LeaseTermForIndexableRent) getPrevious();
    if (previousTerm != null) {
        LeaseTermFrequency frequency = previousTerm.getFrequency();
        if (frequency != null) {
            setIndex(previousTerm.getIndex());
            setBaseIndexStartDate(previousTerm.getNextIndexStartDate());
            setNextIndexStartDate(frequency.nextDate(previousTerm.getNextIndexStartDate()));
            setEffectiveDate(frequency.nextDate(previousTerm.getEffectiveDate()));
            setBaseValue(previousTerm.getSettledValue());
            setLevellingPercentage(previousTerm.getLevellingPercentage());
        }
    }
}","@Override
@Programmatic
public void initialize() {
    super.initialize();
    final LeaseTermForIndexableRent previousTerm = (LeaseTermForIndexableRent) getPrevious();
    if (previousTerm != null) {
        LeaseTermFrequency frequency = previousTerm.getFrequency();
        if (frequency != null) {
            setIndex(previousTerm.getIndex());
            setBaseIndexStartDate(previousTerm.getNextIndexStartDate());
            setNextIndexStartDate(frequency.nextDate(previousTerm.getNextIndexStartDate()));
            setEffectiveDate(frequency.nextDate(previousTerm.getEffectiveDate()));
            setBaseValue(previousTerm.getSettledValue());
            setLevellingPercentage(previousTerm.getLevellingPercentage());
        }
    }

}"
2418,commons-lang:commons-lang,org.apache.commons:commons-lang3,estatio_estatio,pom.xml,df5ad79e3f5d9b8b63411ea91e44f72d2e86b0e0,df5ad79e3f5d9b8b63411ea91e44f72d2e86b0e0,"+org.apache.commons:commons-lang3
-commons-lang:commons-lang","+org.apache.commons:commons-lang3
-commons-lang:commons-lang","EST-284, EST280: Add derived attribute to determine if indexation can be applied

* upgraded from common-lang to common-lang3
* added derived number to display to first non-null invoice number, collection number or invoice id
","EST-284, EST280: Add derived attribute to determine if indexation can be applied

* upgraded from common-lang to common-lang3
* added derived number to display to first non-null invoice number, collection number or invoice id
",2013-11-20,2013-11-20,13,estatio,estatio,bd7f89e9052a97ca5ade2c83536cf6930c4ec660,dom/src/main/java/org/estatio/dom/lease/LeaseTermForIndexableRent.java,dom/src/main/java/org/estatio/dom/lease/LeaseTermForIndexableRent.java,LeaseTermForIndexableRent,LeaseTermForIndexableRent,"('update', [])","('update', [])","@Programmatic
@Override
public void update() {
    super.update();
    LeaseTermForIndexableRent previousTerm = (LeaseTermForIndexableRent) getPrevious();
    if (previousTerm != null) {
        BigDecimal newBaseValue = MathUtils.firstNonZero(
                previousTerm.getIndexedValue(),
                previousTerm.getBaseValue());
        if (getBaseValue() == null || newBaseValue.compareTo(getBaseValue()) != 0) {
            setBaseValue(newBaseValue);
        }
    }
    indexationService.indexate(this);

}","@Programmatic
@Override
public void update() {
    super.update();
    if (isIndexable()) {
        LeaseTermForIndexableRent previousTerm = (LeaseTermForIndexableRent) getPrevious();
        if (previousTerm != null) {
            BigDecimal newBaseValue = MathUtils.firstNonZero(
                    previousTerm.getIndexedValue(),
                    previousTerm.getBaseValue());
            if (getBaseValue() == null || newBaseValue.compareTo(getBaseValue()) != 0) {
                setBaseValue(newBaseValue);
            }
        }
        indexationService.indexate(this);
    }
}"
2418,commons-lang:commons-lang,org.apache.commons:commons-lang3,estatio_estatio,pom.xml,df5ad79e3f5d9b8b63411ea91e44f72d2e86b0e0,df5ad79e3f5d9b8b63411ea91e44f72d2e86b0e0,"+org.apache.commons:commons-lang3
-commons-lang:commons-lang","+org.apache.commons:commons-lang3
-commons-lang:commons-lang","EST-284, EST280: Add derived attribute to determine if indexation can be applied

* upgraded from common-lang to common-lang3
* added derived number to display to first non-null invoice number, collection number or invoice id
","EST-284, EST280: Add derived attribute to determine if indexation can be applied

* upgraded from common-lang to common-lang3
* added derived number to display to first non-null invoice number, collection number or invoice id
",2013-11-20,2013-11-20,13,estatio,estatio,bd7f89e9052a97ca5ade2c83536cf6930c4ec660,integtests/src/test/java/org/estatio/integration/tests/api/ApiIntegrationTest.java,integtests/src/test/java/org/estatio/integration/tests/api/ApiIntegrationTest.java,ApiIntegrationTest,ApiIntegrationTest,"('t07_putLeaseTermWorks', [])","('t07_putLeaseTermWorks', [])","@Test
public void t07_putLeaseTermWorks() throws Exception {
    api.putLeaseTermForIndexableRent(
            ""APILEASE"",
            ""APITENANT"",
            ""APIUNIT"",
            BigInteger.valueOf(1),
            LeaseItemType.RENT.name(),
            START_DATE,
            BigInteger.valueOf(1),
            START_DATE,
            new LocalDate(2012, 12, 31),
            LeaseTermStatus.NEW.name(),
            IndexationStatus.NEXT.name(),
            null,
            null,
            BigDecimal.valueOf(12345),
            BigDecimal.valueOf(12345),
            null,
            null,
            null,
            ""APIINDEX"",
            LeaseTermFrequency.YEARLY.name(),
            null,
            null,
            null,
            null,
            null,
            null,
            null,
            null,
            null);
    api.putLeaseTermForIndexableRent(""APILEASE"",
            ""APITENANT"",
            ""APIUNIT"",
            BigInteger.valueOf(1),
            LeaseItemType.RENT.name(),
            START_DATE,
            BigInteger.valueOf(2),
            new LocalDate(2013, 1, 1),
            new LocalDate(2013, 12, 31),
            LeaseTermStatus.NEW.name(),
            IndexationStatus.NEXT.name(),
            null,
            null,
            BigDecimal.valueOf(12345),
            BigDecimal.valueOf(12345),
            null,
            null,
            null,
            ""APIINDEX"",
            LeaseTermFrequency.YEARLY.name(),
            null,
            null,
            null,
            null,
            null,
            null,
            null,
            null, 
            null);
    Lease lease = leases.findLeaseByReference(""APILEASE"");
    Assert.assertThat(lease.getItems().first().getTerms().size(), Is.is(2));
}","@Test
public void t07_putLeaseTermWorks() throws Exception {
    api.putLeaseTermForIndexableRent(
            ""APILEASE"",
            ""APITENANT"",
            ""APIUNIT"",
            BigInteger.valueOf(1),
            LeaseItemType.RENT.name(),
            START_DATE,
            BigInteger.valueOf(1),
            START_DATE,
            new LocalDate(2012, 12, 31),
            LeaseTermStatus.NEW.name(),
            null,
            null,
            BigDecimal.valueOf(12345),
            BigDecimal.valueOf(12345),
            null,
            null,
            null,
            ""APIINDEX"",
            LeaseTermFrequency.YEARLY.name(),
            null,
            null,
            null,
            null,
            null,
            null,
            null,
            null,
            null);
    api.putLeaseTermForIndexableRent(""APILEASE"",
            ""APITENANT"",
            ""APIUNIT"",
            BigInteger.valueOf(1),
            LeaseItemType.RENT.name(),
            START_DATE,
            BigInteger.valueOf(2),
            new LocalDate(2013, 1, 1),
            new LocalDate(2013, 12, 31),
            LeaseTermStatus.NEW.name(),
            null,
            null,
            BigDecimal.valueOf(12345),
            BigDecimal.valueOf(12345),
            null,
            null,
            null,
            ""APIINDEX"",
            LeaseTermFrequency.YEARLY.name(),
            null,
            null,
            null,
            null,
            null,
            null,
            null,
            null, 
            null);
    Lease lease = leases.findLeaseByReference(""APILEASE"");
    Assert.assertThat(lease.getItems().first().getTerms().size(), Is.is(2));
}"
884,com.google.code.gson:gson,com.alibaba:fastjson,hippo-band_hippo,hippo-common/pom.xml,227ca6473aac1893d14cacf9cd9e4aea7c4709e0,227ca6473aac1893d14cacf9cd9e4aea7c4709e0,"+com.alibaba:fastjson
-com.google.code.gson:gson","+com.alibaba:fastjson
-com.google.code.gson:gson","json序列化方式由gson改为fastjson.
","json序列化方式由gson改为fastjson.
",2017-08-19,2017-08-19,12,hippo-band,hippo,dbca5a7b0b89b37a528542d9351647952adfa572,hippo-client/src/main/java/com/github/hippo/hystrix/HippoCommand.java,hippo-client/src/main/java/com/github/hippo/hystrix/HippoCommand.java,HippoCommand,HippoCommand,"('HippoCommand', [{'type': 'HippoRequest', 'name': 'hippoRequest'}, {'type': 'int', 'name': 'timeOut'}, {'type': 'int', 'name': 'retryTimes'}, {'type': 'boolean', 'name': 'isCircuitBreaker'}, {'type': 'int', 'name': 'semaphoreMaxConcurrentRequests'}, {'type': 'Class<?>', 'name': 'downgradeStrategy'}, {'type': 'ServiceGovern', 'name': 'serviceGovern'}])","('HippoCommand', [{'type': 'HippoRequest', 'name': 'hippoRequest'}, {'type': 'int', 'name': 'timeOut'}, {'type': 'int', 'name': 'retryTimes'}, {'type': 'boolean', 'name': 'isCircuitBreaker'}, {'type': 'int', 'name': 'semaphoreMaxConcurrentRequests'}, {'type': 'Class<?>', 'name': 'downgradeStrategy'}, {'type': 'ServiceGovern', 'name': 'serviceGovern'}])","public HippoCommand(HippoRequest hippoRequest, int timeOut, int retryTimes, boolean isCircuitBreaker,
		int semaphoreMaxConcurrentRequests, Class<?> downgradeStrategy, ServiceGovern serviceGovern)
		throws InstantiationException, IllegalAccessException {

	// 默认隔离策略是线程 也可以是信号量,现在采用的是信号量的模式
	// 信号量隔离是个限流的策略
	// 因为是自己实现的超时机制，所以关闭hystrix的超时机制
	super(Setter.withGroupKey(HystrixCommandGroupKey.Factory.asKey(hippoRequest.getServiceName()))
			.andCommandKey(HystrixCommandKey.Factory.asKey(hippoRequest.getClassName()))
			.andCommandPropertiesDefaults(
					HystrixCommandProperties.Setter()
							.withExecutionIsolationStrategy(
									HystrixCommandProperties.ExecutionIsolationStrategy.SEMAPHORE)
							.withExecutionIsolationSemaphoreMaxConcurrentRequests(semaphoreMaxConcurrentRequests)
							.withCircuitBreakerEnabled(isCircuitBreaker).withExecutionTimeoutEnabled(false)));

	this.hippoRequest = hippoRequest;
	this.timeOut = timeOut;
	this.retryTimes = retryTimes;
	this.serviceGovern = serviceGovern;
	init(downgradeStrategy);

}","public HippoCommand(HippoRequest hippoRequest, int timeOut, int retryTimes,
    boolean isCircuitBreaker, int semaphoreMaxConcurrentRequests, Class<?> downgradeStrategy,
    ServiceGovern serviceGovern) throws InstantiationException, IllegalAccessException {

  // 默认隔离策略是线程 也可以是信号量,现在采用的是信号量的模式
  // 信号量隔离是个限流的策略
  // 因为是自己实现的超时机制，所以关闭hystrix的超时机制
  super(Setter.withGroupKey(HystrixCommandGroupKey.Factory.asKey(hippoRequest.getServiceName()))
      .andCommandKey(HystrixCommandKey.Factory.asKey(hippoRequest.getClassName()))
      .andCommandPropertiesDefaults(HystrixCommandProperties.Setter()
          .withExecutionIsolationStrategy(
              HystrixCommandProperties.ExecutionIsolationStrategy.SEMAPHORE)
          .withExecutionIsolationSemaphoreMaxConcurrentRequests(semaphoreMaxConcurrentRequests)
          .withCircuitBreakerEnabled(isCircuitBreaker).withExecutionTimeoutEnabled(false)));

  this.hippoRequest = hippoRequest;
  this.timeOut = timeOut;
  this.retryTimes = retryTimes;
  this.serviceGovern = serviceGovern;
  init(downgradeStrategy);

}"
884,com.google.code.gson:gson,com.alibaba:fastjson,hippo-band_hippo,hippo-common/pom.xml,227ca6473aac1893d14cacf9cd9e4aea7c4709e0,227ca6473aac1893d14cacf9cd9e4aea7c4709e0,"+com.alibaba:fastjson
-com.google.code.gson:gson","+com.alibaba:fastjson
-com.google.code.gson:gson","json序列化方式由gson改为fastjson.
","json序列化方式由gson改为fastjson.
",2017-08-19,2017-08-19,12,hippo-band,hippo,dbca5a7b0b89b37a528542d9351647952adfa572,hippo-client/src/main/java/com/github/hippo/hystrix/HippoCommand.java,hippo-client/src/main/java/com/github/hippo/hystrix/HippoCommand.java,HippoCommand,HippoCommand,"('init', [{'type': 'Class<?>', 'name': 'downgradeStrategy'}])","('init', [{'type': 'Class<?>', 'name': 'downgradeStrategy'}])","private void init(Class<?> downgradeStrategy) throws InstantiationException, IllegalAccessException {

	if (downgradeStrategy.getSuperclass().isAssignableFrom(HippoFailPolicy.class)) {
		// 先从spring容器里面拿，如果没有，则new
		Object bean = HippoClientInit.getApplicationContext().getBean(downgradeStrategy);
		if (bean == null) {
			hippoFailPolicy = (HippoFailPolicy<?>) downgradeStrategy.newInstance();
		} else {
			hippoFailPolicy = (HippoFailPolicy<?>) bean;
		}
	} else {
		hippoFailPolicy = new HippoFailPolicyDefaultImpl();
	}
}","private void init(Class<?> downgradeStrategy)
    throws InstantiationException, IllegalAccessException {

  if (HippoFailPolicy.class.isAssignableFrom(downgradeStrategy)) {
    // 先从spring容器里面拿，如果没有，则new
    try {
      Object bean = HippoClientInit.getApplicationContext().getBean(downgradeStrategy);
      hippoFailPolicy = (HippoFailPolicy<?>) bean;
    } catch (Exception e) {
      hippoFailPolicy = (HippoFailPolicy<?>) downgradeStrategy.newInstance();
    }
  } else {
    hippoFailPolicy = new HippoFailPolicyDefaultImpl();
  }
}"
884,com.google.code.gson:gson,com.alibaba:fastjson,hippo-band_hippo,hippo-common/pom.xml,227ca6473aac1893d14cacf9cd9e4aea7c4709e0,227ca6473aac1893d14cacf9cd9e4aea7c4709e0,"+com.alibaba:fastjson
-com.google.code.gson:gson","+com.alibaba:fastjson
-com.google.code.gson:gson","json序列化方式由gson改为fastjson.
","json序列化方式由gson改为fastjson.
",2017-08-19,2017-08-19,12,hippo-band,hippo,dbca5a7b0b89b37a528542d9351647952adfa572,hippo-client/src/main/java/com/github/hippo/hystrix/HippoCommand.java,hippo-client/src/main/java/com/github/hippo/hystrix/HippoCommand.java,HippoCommand,HippoCommand,"('run', [])","('run', [])","@Override
protected Object run() throws Exception {

	try {
		return getHippoResponse(hippoRequest, timeOut, retryTimes);
	} catch (Throwable e) {
		// 业务异常只有包装成HystrixBadRequestException 才不会触发getFallback();
		throw new HystrixBadRequestException(""业务异常"", e);
	}

}","@Override
protected Object run() throws Exception {

  try {
    return getHippoResponse(hippoRequest, timeOut, retryTimes);
  } catch (Throwable e) {
    // 业务异常只有包装成HystrixBadRequestException 才不会触发getFallback();
    throw new HystrixBadRequestException(""call service error"", e);
  }

}"
884,com.google.code.gson:gson,com.alibaba:fastjson,hippo-band_hippo,hippo-common/pom.xml,227ca6473aac1893d14cacf9cd9e4aea7c4709e0,227ca6473aac1893d14cacf9cd9e4aea7c4709e0,"+com.alibaba:fastjson
-com.google.code.gson:gson","+com.alibaba:fastjson
-com.google.code.gson:gson","json序列化方式由gson改为fastjson.
","json序列化方式由gson改为fastjson.
",2017-08-19,2017-08-19,12,hippo-band,hippo,dbca5a7b0b89b37a528542d9351647952adfa572,hippo-client/src/main/java/com/github/hippo/hystrix/HippoCommand.java,hippo-client/src/main/java/com/github/hippo/hystrix/HippoCommand.java,HippoCommand,HippoCommand,"('getFallback', [])","('getFallback', [])","@Override
protected Object getFallback() {
	return hippoFailPolicy.failCallBack(hippoRequest.getServiceName());
}","@Override
protected Object getFallback() {
  return hippoFailPolicy.failCallBack(hippoRequest.getServiceName());
}"
884,com.google.code.gson:gson,com.alibaba:fastjson,hippo-band_hippo,hippo-common/pom.xml,227ca6473aac1893d14cacf9cd9e4aea7c4709e0,227ca6473aac1893d14cacf9cd9e4aea7c4709e0,"+com.alibaba:fastjson
-com.google.code.gson:gson","+com.alibaba:fastjson
-com.google.code.gson:gson","json序列化方式由gson改为fastjson.
","json序列化方式由gson改为fastjson.
",2017-08-19,2017-08-19,12,hippo-band,hippo,dbca5a7b0b89b37a528542d9351647952adfa572,hippo-client/src/main/java/com/github/hippo/hystrix/HippoCommand.java,hippo-client/src/main/java/com/github/hippo/hystrix/HippoCommand.java,HippoCommand,HippoCommand,"('getHippoResponse', [{'type': 'HippoRequest', 'name': 'request'}, {'type': 'int', 'name': 'timeout'}, {'type': 'int', 'name': 'retryTimes'}])","('getHippoResponse', [{'type': 'HippoRequest', 'name': 'request'}, {'type': 'int', 'name': 'timeout'}, {'type': 'int', 'name': 'retryTimes'}])","public Object getHippoResponse(HippoRequest request, int timeout, int retryTimes) throws Throwable {

	// 重试次数不能大于5次
	int index = retryTimes;
	if (retryTimes >= 5) {
		index = 5;
	}
	HippoResponse result = getResult(request, timeout);
	if (result.isError()) {
		if (result.getThrowable() instanceof HippoReadTimeoutException && index > 0) {
			return getHippoResponse(request, timeout, retryTimes - 1);
		} else {
			throw result.getThrowable();
		}
	}
	return result.getResult();
}","public Object getHippoResponse(HippoRequest request, int timeout, int retryTimes)
    throws Throwable {

  // 重试次数不能大于5次
  int index = retryTimes;
  if (retryTimes >= 5) {
    index = 5;
  }
  HippoResponse result = getResult(request, timeout);
  if (result.isError()) {
    if (result.getThrowable() instanceof HippoReadTimeoutException && index > 0) {
      return getHippoResponse(request, timeout, retryTimes - 1);
    } else {
      throw result.getThrowable();
    }
  }
  return result.getResult();
}"
884,com.google.code.gson:gson,com.alibaba:fastjson,hippo-band_hippo,hippo-common/pom.xml,227ca6473aac1893d14cacf9cd9e4aea7c4709e0,227ca6473aac1893d14cacf9cd9e4aea7c4709e0,"+com.alibaba:fastjson
-com.google.code.gson:gson","+com.alibaba:fastjson
-com.google.code.gson:gson","json序列化方式由gson改为fastjson.
","json序列化方式由gson改为fastjson.
",2017-08-19,2017-08-19,12,hippo-band,hippo,dbca5a7b0b89b37a528542d9351647952adfa572,hippo-client/src/main/java/com/github/hippo/hystrix/HippoCommand.java,hippo-client/src/main/java/com/github/hippo/hystrix/HippoCommand.java,HippoCommand,HippoCommand,"('getResult', [{'type': 'HippoRequest', 'name': 'request'}, {'type': 'int', 'name': 'timeout'}])","('getResult', [{'type': 'HippoRequest', 'name': 'request'}, {'type': 'int', 'name': 'timeout'}])","private HippoResponse getResult(HippoRequest request, int timeout) throws Exception {

	HippoClientBootstrap hippoClientBootstrap = HippoClientBootstrap.getBootstrap(request.getServiceName(), timeout,
			serviceGovern);
	HippoResultCallBack callback = hippoClientBootstrap.sendAsync(request);
	return callback.getResult();
}","private HippoResponse getResult(HippoRequest request, int timeout) throws Exception {

  HippoClientBootstrap hippoClientBootstrap =
      HippoClientBootstrap.getBootstrap(request.getServiceName(), timeout, serviceGovern);
  HippoResultCallBack callback = hippoClientBootstrap.sendAsync(request);
  return callback.getResult();
}"
884,com.google.code.gson:gson,com.alibaba:fastjson,hippo-band_hippo,hippo-common/pom.xml,227ca6473aac1893d14cacf9cd9e4aea7c4709e0,227ca6473aac1893d14cacf9cd9e4aea7c4709e0,"+com.alibaba:fastjson
-com.google.code.gson:gson","+com.alibaba:fastjson
-com.google.code.gson:gson","json序列化方式由gson改为fastjson.
","json序列化方式由gson改为fastjson.
",2017-08-19,2017-08-19,12,hippo-band,hippo,dbca5a7b0b89b37a528542d9351647952adfa572,hippo-server/src/main/java/com/github/hippo/netty/HippoServerHandler.java,hippo-server/src/main/java/com/github/hippo/netty/HippoServerHandler.java,HippoServerHandler,HippoServerHandler,"('apiProcess', [{'type': 'HippoRequest', 'name': 'paras'}])","('apiProcess', [{'type': 'HippoRequest', 'name': 'paras'}])","@SuppressWarnings(""unchecked"")
private Object apiProcess(HippoRequest paras) throws Exception {/* 先不管重载 不管缓存 */
  Object serviceBean = HippoServiceImplCache.INSTANCE.getCacheBySimpleName(paras.getClassName());
  Class<?> serviceBeanClass = serviceBean.getClass();
  Method[] methods = serviceBeanClass.getDeclaredMethods();
  Object[] requestDto = null;
  for (Method method : methods) {
    if (!method.getName().equals(paras.getMethodName())) {
      continue;
    }
    Object[] objects = paras.getParameters();

    Map<String, Object> map;
    if (objects != null && objects.length == 1) {
      // 如果是json统一转成map处理
      if (objects[0] instanceof String) {
        map = GsonConvertUtils.jsonToMap((String) objects[0]);
      } else {
        map = (Map<String, Object>) objects[0];
      }
    } else {
      map = new HashMap<>();
    }
    Class<?>[] parameterTypes = method.getParameterTypes();
    if (parameterTypes.length == 0) {// 无参数
      requestDto = null;
    } else if (parameterTypes.length == 1) {// 一个参数(是否是Dto)
      Class<?> parameterType = parameterTypes[0];

      requestDto = new Object[1];
      // 非自定义dto就是java原生类了
      if (isJavaClass(parameterType)) {
        requestDto[0] = GsonConvertUtils
            .cleanseToObjectClass(map.get(method.getParameters()[0].getName()), parameterType);
      } else {
        requestDto[0] =
            GsonConvertUtils.cleanseToObjectClass(paras.getParameters()[0], parameterType);
      }
    }
    // 多参
    else {
      Parameter[] parameters = method.getParameters();
      requestDto = new Object[parameters.length];
      String paramName;
      int index = 0;
      for (Parameter parameter : parameters) {
        paramName = parameter.getName();
        requestDto[index] =
            GsonConvertUtils.cleanseToObjectClass(map.get(paramName), parameter.getType());
        index++;
      }
    }
    // 拿到返回
    return GsonConvertUtils.cleanseToObject(method.invoke(serviceBean, requestDto));
  }
  throw new NoSuchMethodException(paras.getMethodName());
}","private Object apiProcess(HippoRequest paras) throws Exception {/* 先不管重载 不管缓存 */
  Object serviceBean = HippoServiceImplCache.INSTANCE.getCacheBySimpleName(paras.getClassName());
  Class<?> serviceBeanClass = serviceBean.getClass();
  Method[] methods = serviceBeanClass.getDeclaredMethods();
  Object[] requestDto = null;
  for (Method method : methods) {
    if (!method.getName().equals(paras.getMethodName())) {
      continue;
    }
    Object[] objects = paras.getParameters();

    Map<String, Object> map;
    if (objects != null && objects.length == 1) {
      // 如果是json统一转成map处理
      map = FastJsonConvertUtils.jsonToMap((String) objects[0]);
    } else {
      map = new HashMap<>();
    }
    Class<?>[] parameterTypes = method.getParameterTypes();
    if (parameterTypes.length == 0) {// 无参数
      requestDto = null;
    } else if (parameterTypes.length == 1) {// 一个参数(是否是Dto)
      Class<?> parameterType = parameterTypes[0];

      requestDto = new Object[1];
      // 非自定义dto就是java原生类了
      if (isJavaClass(parameterType)) {
        requestDto[0] = map.get(method.getParameters()[0].getName());
      } else {
        requestDto[0] = FastJsonConvertUtils.jsonToJavaObject((String) paras.getParameters()[0],
            parameterType);
      }
    }
    // 多参
    else {
      Parameter[] parameters = method.getParameters();
      requestDto = new Object[parameters.length];
      String paramName;
      int index = 0;
      for (Parameter parameter : parameters) {
        paramName = parameter.getName();
        requestDto[index] = map.get(paramName);
        index++;
      }
    }
    // 拿到返回
    return FastJsonConvertUtils.cleanseToObject(method.invoke(serviceBean, requestDto));
  }
  throw new NoSuchMethodException(paras.getMethodName());
}"
3175,io.dropwizard.metrics:metrics-graphite,io.micrometer:micrometer-registry-prometheus,HotelsDotCom_data-highway,monitoring/kafka-offset-metrics/pom.xml,d79ebc0c4b87d08e45489bdb0a49a1d2124b8439,d79ebc0c4b87d08e45489bdb0a49a1d2124b8439,"+org.springframework.boot:spring-boot-starter-web
+org.springframework.boot:spring-boot-starter-actuator
+io.micrometer:micrometer-registry-prometheus
-io.dropwizard.metrics:metrics-core
-javax.xml.bind:jaxb-api
-io.dropwizard.metrics:metrics-graphite",,"ROAD-1116: Micrometer all metrics (except truck park)
","ROAD-1116: Micrometer all metrics (except truck park)
",2019-01-18,2019-01-18,18,HotelsDotCom,data-highway,7f175375b3c193309094dd8308b77af61d40e57e,agent/tollbooth/road-tollbooth-app/src/test/java/com/hotels/road/tollbooth/app/TollboothAppIntegrationTest.java,agent/tollbooth/road-tollbooth-app/src/test/java/com/hotels/road/tollbooth/app/TollboothAppIntegrationTest.java,TollboothAppIntegrationTest,TollboothAppIntegrationTest,"('beforeClass', [])","('beforeClass', [])","@BeforeClass
public static void beforeClass() throws Exception {
  int port;
  try (ServerSocket socket = new ServerSocket(0)) {
    port = socket.getLocalPort();
  }

  context = new SpringApplicationBuilder(TollboothApp.class)
      .bannerMode(OFF)
      .properties(ImmutableMap
          .<String, Object> builder()
          .put(""server.port"", port)
          .put(""kafka.bootstrapServers"", kafka.bootstrapServers())
          .put(""kafka.zookeeper"", kafka.zKConnectString())
          .put(""kafka.store.topic"", ROAD_TOPIC)
          .put(""kafka.store.replicas"", ""1"")
          .put(""kafka.patch.topic"", PATCH_TOPIC)
          .put(""kafka.patch.replicas"", ""1"")
          .put(""kafka.patch.groupId"", ""patches"")
          .build())
      .build()
      .run();

  Properties properties = new Properties();
  properties.setProperty(""bootstrap.servers"", kafka.bootstrapServers());
  producer = new KafkaProducer<>(properties, new StringSerializer(), new StringSerializer());

  store = new KafkaStore<>(kafka.bootstrapServers(), new JsonNodeSerializer(mapper), ROAD_TOPIC);
}","@BeforeClass
public static void beforeClass() throws Exception {
  try (ServerSocket socket = new ServerSocket(0)) {
    port = socket.getLocalPort();
  }

  context = new SpringApplicationBuilder(TollboothApp.class)
      .bannerMode(OFF)
      .properties(ImmutableMap
          .<String, Object> builder()
          .put(""server.port"", port)
          .put(""kafka.bootstrapServers"", kafka.bootstrapServers())
          .put(""kafka.zookeeper"", kafka.zKConnectString())
          .put(""kafka.store.topic"", ROAD_TOPIC)
          .put(""kafka.store.replicas"", ""1"")
          .put(""kafka.patch.topic"", PATCH_TOPIC)
          .put(""kafka.patch.replicas"", ""1"")
          .put(""kafka.patch.groupId"", ""patches"")
          .build())
      .build()
      .run();

  Properties properties = new Properties();
  properties.setProperty(""bootstrap.servers"", kafka.bootstrapServers());
  producer = new KafkaProducer<>(properties, new StringSerializer(), new StringSerializer());

  store = new KafkaStore<>(kafka.bootstrapServers(), new JsonNodeSerializer(mapper), ROAD_TOPIC);
}"
