,migration_id,ver1_file_path,ver1_tree_path,ver1_signature,method_ver1
10,iyzico_iyzipay-java__4cb3ff7df2a0e21bfbaf942bd96e18318c619311__4cb3ff7df2a0e21bfbaf942bd96e18318c619311,src/main/java/com/iyzipay/HttpClient.java,HttpClient,"delete__(String url, HttpHeaders headers, Class<T> responseType, Object... urlVariables)","public <T> ResponseEntity<T> delete(String url, HttpHeaders headers, Class<T> responseType, Object... urlVariables) {
    return exchange(url, HttpMethod.DELETE, headers, null, responseType, urlVariables);
}"
11,ForgeRock_openidm-community-edition__43689602ee8a67deb29ea8412c48410dcaa6b30a__43689602ee8a67deb29ea8412c48410dcaa6b30a,openidm-shell/src/main/java/org/forgerock/openidm/shell/felixgogo/FelixGogoCommandsServiceGenerator.java,FelixGogoCommandsServiceGenerator,"generate__(Object service, Map<String, String> commands, String suffix)","public static Object generate(Object service, Map<String, String> commands, String suffix) throws Exception {
    // generate class with unique name
    CtClass ctClass = POOL.makeClass(AbstractFelixCommandsService.class.getName() + suffix);
    try {
        if (!ctClass.isFrozen()) {
            ClassFile ccFile = ctClass.getClassFile();
            ccFile.setVersionToJava5();
            ConstPool constPool = ccFile.getConstPool();

            // set superclass
            CtClass abstractCtClass = POOL.getCtClass(AbstractFelixCommandsService.class.getName());
            ctClass.setSuperclass(abstractCtClass);

            // add constructor
            CtClass serviceCtClass = POOL.getCtClass(Object.class.getName());
            CtConstructor ctConstructor = new CtConstructor(new CtClass[]{serviceCtClass}, ctClass);
            ctConstructor.setModifiers(Modifier.PUBLIC);
            ctConstructor.setBody(""super($1);"");
            ctClass.addConstructor(ctConstructor);

            // add method for each command
            CtClass sessionCtClass = POOL.getCtClass(CommandSession.class.getName());
            CtClass stringArrayCtClass = POOL.getCtClass(String[].class.getName());
            Set<String> names = commands.keySet();
            for (String name : names) {
                if (isMethodAvailable(service, name)) {
                    CtMethod ctMethod = new CtMethod(CtClass.voidType, name, new CtClass[]{
                            sessionCtClass, stringArrayCtClass
                    }, ctClass);
                    ctMethod.setModifiers(Modifier.PUBLIC);
                    ctMethod.setBody(""runCommand(\"""" + name + ""\"", $1, $2);"");
                    ctClass.addMethod(ctMethod);

                    // add GoGo descriptor for this shell command
                    AnnotationsAttribute annotationsAttribute = new AnnotationsAttribute(constPool, AnnotationsAttribute.visibleTag);
                    Annotation annotation = new Annotation(Descriptor.class.getName(), constPool);
                    annotation.addMemberValue(""value"", new StringMemberValue(commands.get(name), constPool));
                    annotationsAttribute.addAnnotation(annotation);
                    ctMethod.getMethodInfo().addAttribute(annotationsAttribute);
                }
            }
        }

        // create new instance
        Class<?> aClass = ctClass.toClass(FelixGogoCommandsServiceGenerator.class.getClassLoader(), null);
        Constructor<?> constructor = aClass.getConstructor(Object.class);
        return constructor.newInstance(service);
    } catch (Exception e) {
        ctClass.detach();
        throw e;
    }
}"
12,ForgeRock_openidm-community-edition__43689602ee8a67deb29ea8412c48410dcaa6b30a__43689602ee8a67deb29ea8412c48410dcaa6b30a,openidm-shell/src/main/java/org/forgerock/openidm/shell/felixgogo/FelixGogoCommandsServiceGenerator.java,FelixGogoCommandsServiceGenerator,"isMethodAvailable__(Object commandsProvider, String methodName)","private static boolean isMethodAvailable(Object commandsProvider, String methodName) {
    try {
        commandsProvider.getClass().getMethod(methodName, InputStream.class, PrintStream.class, String[].class);
        return true;
    } catch (NoSuchMethodException e) {
        logger.warn(""Unable to find Console Command: {}"", methodName, e);
        return false;
    }
}"
13,ForgeRock_openidm-community-edition__43689602ee8a67deb29ea8412c48410dcaa6b30a__43689602ee8a67deb29ea8412c48410dcaa6b30a,openidm-shell/src/main/java/org/forgerock/openidm/shell/felixgogo/Activator.java,Activator.ShellCommandsCustomizer,parseCommands__(Object commandsDescription),"private String[][] parseCommands(Object commandsDescription) {
    if (commandsDescription == null) {
        return null;
    } else if (commandsDescription instanceof String[][]) {
        return (String[][]) commandsDescription;
    } else if (commandsDescription instanceof String[]) {
        String[] commands = (String[]) commandsDescription;
        String[][] result = new String[commands.length][];
        for (int i = 0; i < commands.length; i++) {
            String command = commands[i];
            result[i] = command.split(""#"");
        }
        return result;
    } else {
        return null;
    }
}"
14,jadler-mocking_jadler__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e,jadler-junit/src/test/java/net/jadler/junit/rule/JadlerRuleIntegrationTest.java,JadlerRuleIntegrationTest,createAndExecute__(),"private GetMethod createAndExecute() throws IOException {
    final GetMethod req = new GetMethod(""http://localhost:"" + port());
    this.client.executeMethod(req);
    
    return req;
}"
15,jadler-mocking_jadler__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e,jadler-all/src/test/java/net/jadler/AbstractResetIntegrationTest.java,AbstractResetIntegrationTest,assertStatus__(int expected),"private void assertStatus(int expected) throws IOException {
    final HttpClient client = new HttpClient();
    final GetMethod method = new GetMethod(""http://localhost:"" + port() + ""/"");
    assertThat(client.executeMethod(method), is(expected));
    method.releaseConnection();
}"
16,jadler-mocking_jadler__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e,jadler-all/src/test/java/net/jadler/FacadeIntegrationTest.java,FacadeIntegrationTest,assertExpectedStatus__(),"private void assertExpectedStatus() throws IOException {
    assertExpectedStatus(EXPECTED_STATUS);
}"
17,jadler-mocking_jadler__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e,jadler-all/src/test/java/net/jadler/FacadeIntegrationTest.java,FacadeIntegrationTest,assertExpectedStatus__(final int expectedStatus),"private void assertExpectedStatus(final int expectedStatus) throws IOException {
    final HttpClient client = new HttpClient();
    final GetMethod method = new GetMethod(""http://localhost:"" + port() + ""/"");
    assertThat(client.executeMethod(method), is(expectedStatus));
    method.releaseConnection();
}"
18,jadler-mocking_jadler__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e,jadler-all/src/test/java/net/jadler/VerificationIntegrationTest.java,VerificationIntegrationTest,setUp__(),"@Before
public void setUp() {
    this.client = new HttpClient();
}"
19,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/authoriser/AuthorisationProvider.java,FACTORY,"create__(Client client, Path keyFile)","public static AuthorisationProvider create(Client client, Path keyFile) throws OneDriveAPIException {
    return new OneDriveAuthorisationProvider(client, keyFile);
}"
20,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/resources/Authorisation.java,Authorisation,getTokenExpiryDate__(),"public Date getTokenExpiryDate() {
    return new Date(zeroTime + expiresIn * 1000);
}"
21,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/RWOneDriveProvider.java,RWOneDriveProvider,"RWOneDriveProvider__(Client client, AuthorisationProvider authoriser)","public RWOneDriveProvider(Client client, AuthorisationProvider authoriser) {
    super(client, authoriser);
}"
22,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/RWOneDriveProvider.java,RWOneDriveProvider.WriteableItem,"WriteableItem__(String name, FileSystemInfoFacet fileSystemInfo, boolean multipart)","public WriteableItem(String name, FileSystemInfoFacet fileSystemInfo, boolean multipart) {
    this.name = name;
    this.fileSystemInfo = fileSystemInfo;
    this.multipart = multipart;
}"
23,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/RWOneDriveProvider.java,RWOneDriveProvider.WriteableItem,getFileSystemInfo__(),"public FileSystemInfoFacet getFileSystemInfo() {
    return fileSystemInfo;
}"
24,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/RWOneDriveProvider.java,RWOneDriveProvider.WriteableItem,getName__(),"public String getName() {
    return name;
}"
25,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/RWOneDriveProvider.java,RWOneDriveProvider.WriteableItem,getFile__(),"public FileFacet getFile() {
    return file;
}"
26,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/RWOneDriveProvider.java,RWOneDriveProvider.WriteableItem,getSourceUrl__(),"@JsonInclude(JsonInclude.Include.NON_NULL)
@JsonProperty(""@content.sourceUrl"")
public String getSourceUrl() {
    return multipart ? ""cid:content"" : null;
}"
27,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/RWOneDriveProvider.java,RWOneDriveProvider.MultiPartItem,MultiPartItem__(String name),"private MultiPartItem(String name) {
    this.name = name;
    this.item = new FileDetail();
}"
28,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/RWOneDriveProvider.java,RWOneDriveProvider.MultiPartItem.FileDetail,getConflictBehavior__(),"@JsonProperty(""@name.conflictBehavior"")
public String getConflictBehavior() {
    return conflictBehavior;
}"
29,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/ROOneDriveProvider.java,ROOneDriveProvider,"ROOneDriveProvider__(Client client, AuthorisationProvider authoriser)","public ROOneDriveProvider(Client client, AuthorisationProvider authoriser) {
    this.authoriser = authoriser;
    this.client = client;
}"
30,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/ROOneDriveProvider.java,ROOneDriveProvider,getDefaultRequest__(),"protected OneDriveRequest getDefaultRequest() {
    return new OneDriveRequest(client, authoriser, ""https://api.onedrive.com/v1.0"");
}"
31,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/OneDriveRequest.java,OneDriveRequest,"OneDriveRequest__(Client client, AuthorisationProvider authoriser, String target)","public OneDriveRequest(Client client, AuthorisationProvider authoriser, String target) {
    this.client = client;
    this.authoriser = authoriser;
    this.target = target;
    this.headers = Maps.newHashMap();
}"
32,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/OneDriveRequest.java,OneDriveRequest,target__(String target),"public OneDriveRequest target(String target) {
    this.target = target;
    return this;
}"
33,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/OneDriveRequest.java,OneDriveRequest,path__(String path),"public OneDriveRequest path(String path) {
    this.path = path;
    return this;
}"
34,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/OneDriveRequest.java,OneDriveRequest,method__(String method),"public OneDriveRequest method(String method) {
    this.method = method;
    return this;
}"
35,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/OneDriveRequest.java,OneDriveRequest,skipToken__(String skipToken),"public OneDriveRequest skipToken(String skipToken) {
    this.skipToken = skipToken;
    return this;
}"
36,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/OneDriveRequest.java,OneDriveRequest,withChildren__(),"public OneDriveRequest withChildren() {
    this.withChildren = true;
    return this;
}"
37,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/OneDriveRequest.java,OneDriveRequest,payloadBinary__(byte[] payloadBinary),"public OneDriveRequest payloadBinary(byte[] payloadBinary) {
    this.payloadBinary = payloadBinary;
    return this;
}"
38,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/OneDriveRequest.java,OneDriveRequest,payloadJson__(Object payloadJson),"public OneDriveRequest payloadJson(Object payloadJson) {
    this.payloadJson = payloadJson;
    return this;
}"
39,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/OneDriveRequest.java,OneDriveRequest,"header__(String key, Object value)","public OneDriveRequest header(String key, Object value) {
    headers.put(key, value);
    return this;
}"
40,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/OneDriveRequest.java,OneDriveRequest,getResponse__(Class<T> entityType),"public <T> T getResponse(Class<T> entityType) throws OneDriveAPIException {

    Response response = getResponse();

    switch (response.getStatus()) {
        case 200:
        case 201:
        case 202:
            return response.readEntity(entityType);
        case 204:
            return null;
        case 401:
            authoriser.refresh();
        default:
            throw new OneDriveAPIException(response.getStatus(), getMessage(response));
    }
}"
41,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/OneDriveRequest.java,OneDriveRequest,getResponse__(),"private Response getResponse() throws OneDriveAPIException {

    WebTarget requestTarget = client.target(target);

    if (path != null) {
        requestTarget = requestTarget.path(path);
    }

    if (skipToken != null) {
        requestTarget = requestTarget.queryParam(""$skiptoken"", skipToken);
    }

    if (withChildren) {
        requestTarget = requestTarget.queryParam(""expand"", ""children"");
    }

    Invocation.Builder builder = requestTarget.request(MediaType.TEXT_PLAIN_TYPE);

    builder = builder.header(""Authorization"", ""bearer "" + authoriser.getAccessToken());

    for (Map.Entry<String, Object> kvp : headers.entrySet()) {
        builder = builder.header(kvp.getKey(), kvp.getValue());
    }

    Entity<?> entity = null;
    try {
        if (payloadBinary != null && payloadJson != null) {
            entity = generateMultipartEntity();
        } else if (payloadBinary != null) {
            entity = Entity.entity(payloadBinary, MediaType.APPLICATION_OCTET_STREAM);
        } else if (payloadJson != null) {
            entity = Entity.json(payloadJson);
        }
    } catch (FileNotFoundException e) {
        throw Throwables.propagate(e);
    }

    return entity != null ? builder.method(method, entity) : builder.method(method);
}"
42,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/OneDriveRequest.java,OneDriveRequest,generateMultipartEntity__(),"private Entity<?> generateMultipartEntity() throws FileNotFoundException {
    MultiPart multiPart = new MultiPart();
    multiPart.setMediaType(Boundary.addBoundary(new MediaType(""multipart"", ""related"")));

    BodyPart jsonPart = new BodyPart(payloadJson, MediaType.APPLICATION_JSON_TYPE);
    jsonPart.getHeaders().putSingle(""Content-ID"", ""<metadata>"");
    multiPart.bodyPart(jsonPart);

    BodyPart filePart = new BodyPart(payloadBinary, MediaType.APPLICATION_OCTET_STREAM_TYPE);
    filePart.getHeaders().putSingle(""Content-ID"", ""<content>"");
    multiPart.bodyPart(filePart);

    return Entity.entity(multiPart, multiPart.getMediaType());
}"
43,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/OneDriveRequest.java,OneDriveRequest,getMessage__(Response response),"private String getMessage(Response response) {

    if (response == null) {
        return null;
    }

    StringBuilder msgBuilder = new StringBuilder().append(""error code "").append(response.getStatus());

    try {
        ErrorSet error = response.readEntity(ErrorSet.class);
        msgBuilder.append("": "").append(error.getError().getCode());
        msgBuilder.append("" ("").append(error.getError().getMessage()).append("")"");
    } catch (Exception e) {
        msgBuilder.append("": unknown error"");
    }

    return msgBuilder.toString();
}"
44,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/OneDriveRequest.java,OneDriveRequest,getFile__(File target),"public void getFile(File target) throws OneDriveAPIException {

    WebTarget requestTarget = client
            .target(""https://api.onedrive.com/v1.0"")
            .path(path)
            .queryParam(""access_token"", authoriser.getAccessToken());

    try {

        ReadableByteChannel rbc = Channels.newChannel(requestTarget.getUri().toURL().openStream());
        FileOutputStream fos = new FileOutputStream(target);
        fos.getChannel().transferFrom(rbc, 0, Long.MAX_VALUE);

        rbc.close();
        fos.close();
    } catch (IOException e) {
        throw new OneDriveAPIException(0, ""Unable to download file"", e);
    }
}"
45,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/serialization/JsonDateSerializer.java,JsonDateSerializer,"serialize__(Date value, JsonGenerator gen, SerializerProvider serializers)","@Override
public synchronized void serialize(Date value, JsonGenerator gen, SerializerProvider serializers) throws IOException {
    gen.writeString(df.format(value));
}"
46,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/authoriser/OneDriveAuthorisationProvider.java,OneDriveAuthorisationProvider,getTokenFromCode__(String code),"private void getTokenFromCode(String code) throws OneDriveAPIException {

    log.debug(""Fetching authorisation token using authorisation code"");

    WebTarget tokenTarget =
            client.target(""https://login.live.com/oauth20_token.srf"")
                    .queryParam(""client_id"", clientId)
                    .queryParam(""client_secret"", clientSecret)
                    .queryParam(""code"", code)
                    .queryParam(""grant_type"", ""authorization_code"")
                    .queryParam(""redirect_uri"", ""https://login.live.com/oauth20_desktop.srf"");

    Invocation.Builder invocationBuilder =
            tokenTarget.request(MediaType.TEXT_PLAIN_TYPE);

    processResponse(invocationBuilder.get());
}"
47,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/authoriser/OneDriveAuthorisationProvider.java,OneDriveAuthorisationProvider,getTokenFromRefreshToken__(String refreshToken),"private void getTokenFromRefreshToken(String refreshToken) throws OneDriveAPIException {

    log.debug(""Fetching authorisation token using refresh token"");

    WebTarget tokenTarget =
            client.target(""https://login.live.com/oauth20_token.srf"")
                    .queryParam(""client_id"", clientId)
                    .queryParam(""client_secret"", clientSecret)
                    .queryParam(""refresh_token"", refreshToken)
                    .queryParam(""grant_type"", ""refresh_token"")
                    .queryParam(""redirect_uri"", ""https://login.live.com/oauth20_desktop.srf"");

    Invocation.Builder invocationBuilder =
            tokenTarget.request(MediaType.TEXT_PLAIN_TYPE);

    processResponse(invocationBuilder.get());
}"
48,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/resources/ItemSet.java,ItemSet,getNextPage__(),"@JsonProperty(""@odata.nextLink"")
public String getNextPage() {
    return nextPage;
}"
49,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/OneDriveProvider.java,FACTORY,"readOnlyApi__(Client client, AuthorisationProvider authoriser)","public static OneDriveProvider readOnlyApi(Client client, AuthorisationProvider authoriser) {
    return new ROOneDriveProvider(client, authoriser);
}"
50,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/OneDriveProvider.java,FACTORY,"readWriteApi__(Client client, AuthorisationProvider authoriser)","public static OneDriveProvider readWriteApi(Client client, AuthorisationProvider authoriser) {
    return new RWOneDriveProvider(client, authoriser);
}"
51,RBGKew_Reconciliation-and-Matching-Framework__bdc0ee4fa8a1c1ecc4c73e9bc157832bac561533__bdc0ee4fa8a1c1ecc4c73e9bc157832bac561533,matchconf/src/main/java/org/kew/rmf/matchconf/web/ApplicationConversionServiceFactoryBean.java,ApplicationConversionServiceFactoryBean,installFormatters__(FormatterRegistry registry),"@Override
protected void installFormatters(FormatterRegistry registry) {
	super.installFormatters(registry);
	// Register application converters and formatters
}"
52,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi-jersey2x/src/main/java/org/ff4j/web/api/FF4jJacksonMapper.java,FF4jJacksonMapper,createDefaultMapper__(),"private static ObjectMapper createDefaultMapper() {
    final ObjectMapper mapper = new ObjectMapper();
    mapper.setAnnotationIntrospector(new JacksonAnnotationIntrospector());
    mapper.setSerializationInclusion(JsonSerialize.Inclusion.NON_NULL);
    mapper.setSerializationInclusion(JsonSerialize.Inclusion.NON_EMPTY);
    mapper.getSerializationConfig().without(SerializationConfig.Feature.FAIL_ON_EMPTY_BEANS);
    mapper.getDeserializationConfig().without(DeserializationConfig.Feature.FAIL_ON_NULL_FOR_PRIMITIVES);
    mapper.getDeserializationConfig().without(DeserializationConfig.Feature.FAIL_ON_UNKNOWN_PROPERTIES);
    mapper.setDateFormat(new SimpleDateFormat(""dd/MM/yyyy""));
    return mapper;
}"
